ID,name,description,url,created,last modified,version,contributors,platforms,aliases,type,relationship citations,name_zh,description_zh
S0562,SUNSPOT,[SUNSPOT](https://attack.mitre.org/software/S0562) is an implant that injected the [SUNBURST](https://attack.mitre.org/software/S0559) backdoor into the SolarWinds Orion software update framework. It was used by [APT29](https://attack.mitre.org/groups/G0016) since at least February 2020.(Citation: CrowdStrike SUNSPOT Implant January 2021) ,https://attack.mitre.org/software/S0562,12 January 2021,26 April 2021,1.1,,Windows,,malware,"(Citation: CrowdStrike SUNSPOT Implant January 2021),(Citation: MSTIC Nobelium Toolset May 2021),,(Citation: CrowdStrike SUNSPOT Implant January 2021)",太阳黑子,[sunspot]（https://attack.mitre.org/software/s0562）是一种植入物，它注入[Sunburst]（https://attack.mitre.mitre.org.org/software/s0559）backdoor中。至少至少2020年2月以来，[apt29]（https://attack.mitre.org/groups/g0016）使用了它。
S0578,SUPERNOVA,[SUPERNOVA](https://attack.mitre.org/software/S0578) is an in-memory web shell written in .NET C#. It was discovered in November 2020 during the investigation of [APT29](https://attack.mitre.org/groups/G0016)'s SolarWinds cyber operation but determined to be unrelated. Subsequent analysis suggests [SUPERNOVA](https://attack.mitre.org/software/S0578) may have been used by the China-based threat group SPIRAL.(Citation: Guidepoint SUPERNOVA Dec 2020)(Citation: Unit42 SUPERNOVA Dec 2020)(Citation: SolarWinds Advisory Dec 2020)(Citation: CISA Supernova Jan 2021)(Citation: Microsoft Analyzing Solorigate Dec 2020),https://attack.mitre.org/software/S0578,18 February 2021,23 April 2021,1.0,,Windows,,malware,",,(Citation: Unit42 SUPERNOVA Dec 2020),(Citation: Splunk Supernova Jan 2021),(Citation: Guidepoint SUPERNOVA Dec 2020),(Citation: Carnegie Mellon University Supernova Dec 2020),(Citation: CISA Supernova Jan 2021)",超新星,[supernova]（https://attack.mitre.org/software/s0578）是用.NET C＃编写的内存网络外壳。它是在2020年11月对[APT29]（https://attack.mitre.org/groups/g0016）的调查中发现的。随后的分析表明[Supernova]（https://attack.mitre.org/software/s0578）可能已被总部位于中国的威胁集团螺旋式螺旋形所使用。 （引文：Solarwinds咨询2020年12月）（引文：CISA Supernova 2021年1月）（引用：Microsoft分析Solorigate 2020年12月）
S0519,SYNful Knock,[SYNful Knock](https://attack.mitre.org/software/S0519) is a stealthy modification of the operating system of network devices that can be used to maintain persistence within a victim's network and provide new capabilities to the adversary.(Citation: Mandiant - Synful Knock)(Citation: Cisco Synful Knock Evolution),https://attack.mitre.org/software/S0519,19 October 2020,14 December 2021,1.0,,Network,,malware,",,(Citation: Cisco Synful Knock Evolution),(Citation: Mandiant - Synful Knock)",同步敲门,[Synful敲门]（https://attack.mitre.org/software/s0519）是对网络设备操作系统的隐身修改，可用于维持受害者网络中的持久性并为对手提供新的功能。引用：强度 - 同步敲击）（引文：思科同步敲门演变）
S0464,SYSCON,[SYSCON](https://attack.mitre.org/software/S0464) is a backdoor that has been in use since at least 2017 and has been associated with campaigns involving North Korean themes. [SYSCON](https://attack.mitre.org/software/S0464) has been delivered by the [CARROTBALL](https://attack.mitre.org/software/S0465) and [CARROTBAT](https://attack.mitre.org/software/S0462) droppers.(Citation: Unit 42 CARROTBAT November 2018)(Citation: Unit 42 CARROTBAT January 2020),https://attack.mitre.org/software/S0464,02 June 2020,21 October 2022,1.1,,Windows,,malware,",(Citation: McAfee Honeybee),(Citation: Unit 42 CARROTBAT January 2020),(Citation: Unit 42 CARROTBAT November 2018)",Syscon,[SYSCON]（https://attack.mitre.org/software/s0464）是一款后门，至少从2017年开始就一直在使用，并且与涉及朝鲜主题的广告系列有关。 [SYSCON]（https://attack.mitre.org/software/s0464）已由[carrotball]（https://attack.mitre.mitre.org/software/s0465）和[carrotbat]（https：////////////////////////////////////////////////////////////////////////////////////////////////////////// Attack.mitre.org/software/S0462）滴管。
S1018,Saint Bot,[Saint Bot](https://attack.mitre.org/software/S1018) is a .NET downloader that has been used by [Ember Bear](https://attack.mitre.org/groups/G1003) since at least March 2021.(Citation: Malwarebytes Saint Bot April 2021)(Citation: Palo Alto Unit 42 OutSteel SaintBot February 2022 ),https://attack.mitre.org/software/S1018,09 June 2022,09 June 2022,1.0,,Windows,,malware,"(Citation: Palo Alto Unit 42 OutSteel SaintBot February 2022 ),,(Citation: Palo Alto Unit 42 OutSteel SaintBot February 2022 ),(Citation: Malwarebytes Saint Bot April 2021)",圣机器人,[SAINT BOT]（https://attack.mitre.org/software/s1018）是一个.NET下载器，自从[Ember Bear]（https://attack.mitre.org/groups/g1003）以来已使用至少2021年3月。
S0074,Sakula,[Sakula](https://attack.mitre.org/software/S0074) is a remote access tool (RAT) that first surfaced in 2012 and was used in intrusions throughout 2015. (Citation: Dell Sakula),https://attack.mitre.org/software/S0074,31 May 2017,30 March 2020,1.1,,Windows,"Sakurel, VIPER",malware,"(Citation: ThreatConnect Anthem),,(Citation: Dell Sakula)",萨库拉,[sakula]（https://attack.mitre.org/software/s0074）是一种远程访问工具（RAT），该工具在2012年首次浮出水面，在整个2015年被用于入侵中。（引用：Dell Sakula）
S0370,SamSam,"[SamSam](https://attack.mitre.org/software/S0370) is ransomware that appeared in early 2016. Unlike some ransomware, its variants have required operators to manually interact with the malware to execute some of its core components.(Citation: US-CERT SamSam 2018)(Citation: Talos SamSam Jan 2018)(Citation: Sophos SamSam Apr 2018)(Citation: Symantec SamSam Oct 2018)",https://attack.mitre.org/software/S0370,15 April 2019,18 April 2019,1.0,,Windows,Samas,malware,",,(Citation: Talos SamSam Jan 2018),(Citation: Sophos SamSam Apr 2018)",Samsam,[SAMSAM]（https://attack.mitre.org/software/s0370）是在2016年初出现的勒索软件。与某些勒索软件不同，其变体要求操作员手动与恶意软件进行交互以执行其核心组件（其一些核心组件）（（（引用：US-CERT SAMSAM 2018）（引文：Talos Samsam 2018年1月）（引文：Sophos Samsam 2018年4月）（引用：Symantec Samsam 2018年10月）
S0053,SeaDuke,[SeaDuke](https://attack.mitre.org/software/S0053) is malware that was used by [APT29](https://attack.mitre.org/groups/G0016) from 2014 to 2015. It was used primarily as a secondary backdoor for victims that were already compromised with [CozyCar](https://attack.mitre.org/software/S0046). (Citation: F-Secure The Dukes),https://attack.mitre.org/software/S0053,31 May 2017,26 April 2021,1.1,,Windows,"SeaDaddy, SeaDesk",malware,"(Citation: Secureworks IRON HEMLOCK Profile),(Citation: F-Secure The Dukes),,(Citation: Unit 42 SeaDuke 2015),(Citation: F-Secure The Dukes),(Citation: Mandiant No Easy Breach),(Citation: Symantec Seaduke 2015),(Citation: FireEye WMI 2015)",Seaduke,[Seaduke]（https://attack.mitre.org/software/s0053）是[APT29]（https://attack.mitre.org/groups/g0016）使用的恶意软件。主要是已经被[cozycar]（https://attack.mitre.org/software/s0046）妥协的受害者的次要后门。 （引用：f-secure the dukes）
S0345,Seasalt,[Seasalt](https://attack.mitre.org/software/S0345) is malware that has been linked to [APT1](https://attack.mitre.org/groups/G0006)'s 2010 operations. It shares some code similarities with [OceanSalt](https://attack.mitre.org/software/S0346).(Citation: Mandiant APT1 Appendix)(Citation: McAfee Oceansalt Oct 2018),https://attack.mitre.org/software/S0345,30 January 2019,19 March 2020,1.1,,Windows,,malware,"(Citation: McAfee Oceansalt Oct 2018),(Citation: Mandiant APT1 Appendix),,(Citation: McAfee Oceansalt Oct 2018),(Citation: Mandiant APT1 Appendix)",海盐,[seasalt]（https://attack.mitre.org/software/s0345）是恶意软件，已链接到[apt1]（https://attack.mitre.mitre.org/groups/g0006）2010年的操作。它与[OceanSalt]（https://attack.mitre.org/software/s0346）共享一些代码相似之处。
S0382,ServHelper,[ServHelper](https://attack.mitre.org/software/S0382) is a backdoor first observed in late 2018. The backdoor is written in Delphi and is typically delivered as a DLL file.(Citation: Proofpoint TA505 Jan 2019),https://attack.mitre.org/software/S0382,29 May 2019,29 May 2020,1.1,,Windows,,malware,"(Citation: Trend Micro TA505 June 2019),(Citation: Proofpoint TA505 Jan 2019),(Citation: Cybereason TA505 April 2019),(Citation: Deep Instinct TA505 Apr 2019),,(Citation: Trend Micro TA505 June 2019),(Citation: Proofpoint TA505 Jan 2019),(Citation: Deep Instinct TA505 Apr 2019)",Servhelper,[SERVHELPER]（https://attack.mitre.org/software/s0382）是2018年底首次观察到的后门。后门是用Delphi编写的，通常以DLL文件交付。
S0639,Seth-Locker,"[Seth-Locker](https://attack.mitre.org/software/S0639) is a ransomware with some remote control capabilities that has been in use since at least 2021.
(Citation: Trend Micro Ransomware February 2021)",https://attack.mitre.org/software/S0639,13 August 2021,13 October 2021,1.0,,Windows,,malware,",,(Citation: Trend Micro Ransomware February 2021)",塞思·洛克,"[Seth-Locker]（https://attack.mitre.org/software/s0639）是一种勒索软件，具有一些远程控制功能，至少自2021年以来就一直在使用。
（引文：趋势微勒索软件2021年2月）"
S0596,ShadowPad,"[ShadowPad](https://attack.mitre.org/software/S0596) is a modular backdoor that was first identified in a supply chain compromise of the NetSarang software in mid-July 2017. The malware was originally thought to be exclusively used by [APT41](https://attack.mitre.org/groups/G0096), but has since been observed to be used by various Chinese threat activity groups. (Citation: Recorded Future RedEcho Feb 2021)(Citation: Securelist ShadowPad Aug 2017)(Citation: Kaspersky ShadowPad Aug 2017) ",https://attack.mitre.org/software/S0596,23 March 2021,17 October 2022,1.1,,Windows,POISONPLUG.SHADOW,malware,"(Citation: TrendMicro EarthLusca 2022),(Citation: Recorded Future RedEcho Feb 2021),(Citation: Kaspersky CactusPete Aug 2020),(Citation: FireEye APT41 Aug 2019),,(Citation: TrendMicro EarthLusca 2022),(Citation: Securelist ShadowPad Aug 2017),(Citation: Kaspersky ShadowPad Aug 2017),(Citation: FireEye APT41 Aug 2019)",影子板,[Shadowpad]（https://attack.mitre.org/software/s0596）是一个模块化后门，在2017年7月中旬在Netsarang软件的供应链中首次确定，最初被认为是专门使用的。作者：[apt41]（https://attack.mitre.org/groups/g0096），但此后已观察到各种中国威胁活动组使用。 （引文：记录的未来Redecho 2021年2月）（引文：Securelist Shadowpad 2017年8月）（引文：Kaspersky Shadowpad 2017年8月）
S0140,Shamoon,"[Shamoon](https://attack.mitre.org/software/S0140) is wiper malware that was first used by an Iranian group known as the ""Cutting Sword of Justice"" in 2012. Other versions known as Shamoon 2 and Shamoon 3 were observed in 2016 and 2018. [Shamoon](https://attack.mitre.org/software/S0140) has also been seen leveraging [RawDisk](https://attack.mitre.org/software/S0364) and Filerase to carry out data wiping tasks. The term Shamoon is sometimes used to refer to the group using the malware as well as the malware itself.(Citation: Palo Alto Shamoon Nov 2016)(Citation: Unit 42 Shamoon3 2018)(Citation: Symantec Shamoon 2012)(Citation: FireEye Shamoon Nov 2016)",https://attack.mitre.org/software/S0140,31 May 2017,09 February 2021,2.1,,Windows,Disttrack,malware,",,(Citation: McAfee Shamoon December19 2018),(Citation: McAfee Shamoon December 2018),(Citation: Unit 42 Shamoon3 2018),(Citation: FireEye Shamoon Nov 2016),(Citation: Symantec Shamoon 2012),(Citation: Palo Alto Shamoon Nov 2016)",Shamoon,[Shamoon]（https://attack.mitre.org/software/s0140）是刮水器恶意软件，该恶意软件首先被伊朗人集团使用，即2012年被称为“司法司法剑”。其他称为Shamoon 2和Shamoon 3的版本在2016年和2018年观察到。执行数据擦拭任务。 Shamoon一词有时用于使用恶意软件以及恶意软件本身来参考该小组。（引用：Palo Alto Shamoon 2016年11月）（引用：42 Shamoon 3 2018）（引用：Symantec Shamoon 2012）（引文：Fireeye Shamoon 2016年11月）
S1019,Shark,[Shark](https://attack.mitre.org/software/S1019) is a backdoor malware written in C# and .NET that is an updated version of [Milan](https://attack.mitre.org/software/S1015); it has been used by [HEXANE](https://attack.mitre.org/groups/G1001) since at least July 2021.(Citation: ClearSky Siamesekitten August 2021)(Citation: Accenture Lyceum Targets November 2021),https://attack.mitre.org/software/S1019,10 June 2022,31 August 2022,1.0,,Windows,,malware,"(Citation: Kaspersky Lyceum October 2021),(Citation: Accenture Lyceum Targets November 2021),,(Citation: ClearSky Siamesekitten August 2021),(Citation: Accenture Lyceum Targets November 2021)",鲨鱼,[shark]（https://attack.mitre.org/software/s1019）是用C＃和.NET编写的后门恶意软件，它是[米兰]（https://attack.mitre.mitre.org/software/software/ S1015）;至少自2021年7月以来，[hexane]（https://attack.mitre.org/groups/g1001）使用了它。（引用：Clearsky Siamesekitten 2021年8月）
S0546,SharpStage,[SharpStage](https://attack.mitre.org/software/S0546) is a .NET malware with backdoor capabilities.(Citation: Cybereason Molerats Dec 2020)(Citation: BleepingComputer Molerats Dec 2020),https://attack.mitre.org/software/S0546,22 December 2020,18 August 2021,1.1,,Windows,,malware,"(Citation: Cybereason Molerats Dec 2020),,(Citation: Cybereason Molerats Dec 2020),(Citation: BleepingComputer Molerats Dec 2020)",锐利舞台,[SharpStage]（https://attack.mitre.org/software/s0546）是带有后门功能的.NET恶意软件。
S0444,ShimRat,"[ShimRat](https://attack.mitre.org/software/S0444) has been used by the suspected China-based adversary [Mofang](https://attack.mitre.org/groups/G0103) in campaigns targeting multiple countries and sectors including government, military, critical infrastructure, automobile, and weapons development. The name ""[ShimRat](https://attack.mitre.org/software/S0444)"" comes from the malware's extensive use of Windows Application Shimming to maintain persistence. (Citation: FOX-IT May 2016 Mofang)",https://attack.mitre.org/software/S0444,12 May 2020,29 May 2020,1.0,,Windows,,malware,",,(Citation: FOX-IT May 2016 Mofang)",Shimrat,[shimrat]（https://attack.mitre.org/software/s0444）已在靶向多个广告系列中使用，可疑的基于中国的对手[Mofang]（https://attack.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.org/groups/g0103）国家和部门，包括政府，军事，关键基础设施，汽车和武器开发。名称“ [shimrat]（https://attack.mitre.org/software/s0444）”来自恶意软件的广泛使用Windows应用程序以保持持久性。 （引文：福克斯 -  2016年5月Mofang）
S0445,ShimRatReporter,"[ShimRatReporter](https://attack.mitre.org/software/S0445) is a tool used by suspected Chinese adversary [Mofang](https://attack.mitre.org/groups/G0103) to automatically conduct initial discovery. The details from this discovery are used to customize follow-on payloads (such as [ShimRat](https://attack.mitre.org/software/S0444)) as well as set up faux infrastructure which mimics the adversary's targets. [ShimRatReporter](https://attack.mitre.org/software/S0445) has been used in campaigns targeting multiple countries and sectors including government, military, critical infrastructure, automobile, and weapons development.(Citation: FOX-IT May 2016 Mofang)",https://attack.mitre.org/software/S0445,12 May 2020,27 May 2020,1.0,,Windows,,tool,",,(Citation: FOX-IT May 2016 Mofang)",薄膜,[ShimRatReporter](https://attack.mitre.org/software/S0445) is a tool used by suspected Chinese adversary [Mofang](https://attack.mitre.org/groups/G0103) to automatically conduct initial discovery.该发现的详细信息用于自定义下载有效负载（例如[Shimrat]（https://attack.mitre.org/software/s044444444444）），并设置了模拟对手目标的人造基础架构。 [shimratreporter]（https://attack.mitre.org/software/s0445）已用于针对多个国家和部门的运动，包括政府，军事，关键基础设施，汽车和武器开发。 mofang）
S0589,Sibot,[Sibot](https://attack.mitre.org/software/S0589) is dual-purpose malware written in VBScript designed to achieve persistence on a compromised system as well as download and execute additional payloads. Microsoft discovered three [Sibot](https://attack.mitre.org/software/S0589) variants in early 2021 during its investigation of [APT29](https://attack.mitre.org/groups/G0016) and the SolarWinds cyber intrusion campaign.(Citation: MSTIC NOBELIUM Mar 2021),https://attack.mitre.org/software/S0589,12 March 2021,18 October 2022,1.0,,Windows,,malware,"(Citation: MSTIC NOBELIUM Mar 2021),(Citation: Cybersecurity Advisory SVR TTP May 2021),(Citation: MSTIC Nobelium Toolset May 2021),(Citation: Secureworks IRON RITUAL Profile),,(Citation: MSTIC NOBELIUM Mar 2021)",sibot,[sibot]（https://attack.mitre.org/software/s0589）是用VBScript编写的双释放恶意软件，旨在实现持久性系统上的持久性以及下载并执行其他有效负载。 Microsoft在2021年初研究[APT29]（https://attack.mitre.mitre.mitre.org/groups/groups/g0016）和Solarwinds时，在2021年初发现了三个[sibot]（https://attps://attps.mitre.org/software/s0589）变体。网络入侵运动。（引文：Mstic Nobelium 2021年3月）
S0610,SideTwist,[SideTwist](https://attack.mitre.org/software/S0610) is a C-based backdoor that has been used by [OilRig](https://attack.mitre.org/groups/G0049) since at least 2021.(Citation: Check Point APT34 April 2021),https://attack.mitre.org/software/S0610,06 May 2021,13 October 2021,1.0,,Windows,,malware,"(Citation: Check Point APT34 April 2021),,(Citation: Check Point APT34 April 2021)",sidetwist,[SidetWist]（https://attack.mitre.org/software/s0610）是一种基于C 2021.（引用：Check Point APT34 2021年4月）
S0623,Siloscape,[Siloscape](https://attack.mitre.org/software/S0623) is malware that targets Kubernetes clusters through Windows containers. [Siloscape](https://attack.mitre.org/software/S0623) was first observed in March 2021.(Citation: Unit 42 Siloscape Jun 2021),https://attack.mitre.org/software/S0623,18 June 2021,18 October 2021,1.0,"Daniel Prizmant, Palo Alto Networks; Yuval Avrahami, Palo Alto Networks","Containers, Windows",,malware,",,(Citation: Unit 42 Siloscape Jun 2021)",缩略词,[siloscape]（https://attack.mitre.org/software/s0623）是恶意软件，它通过Windows容器靶向Kubernetes簇。 [siloscape]（https://attack.mitre.org/software/s0623）于2021年3月首次观察。（引用：42单元Siloscape 2021年6月）
S0007,Skeleton Key,[Skeleton Key](https://attack.mitre.org/software/S0007) is malware used to inject false credentials into domain controllers with the intent of creating a backdoor password. (Citation: Dell Skeleton) Functionality similar to [Skeleton Key](https://attack.mitre.org/software/S0007) is included as a module in [Mimikatz](https://attack.mitre.org/software/S0002).,https://attack.mitre.org/software/S0007,31 May 2017,18 March 2020,1.1,,Windows,,malware,",,(Citation: Dell Skeleton)",万能钥匙,[骨架键]（https://attack.mitre.org/software/s0007）是恶意软件，用于将false凭据注入域控制器，以创建后门密码。 （引用：戴尔骨架）类似于[骨架键]（https://attack.mitre.org/software/s0007）的功能作为模块（mimikatz]（https://attack.mitre.mitre.org/software/） S0002）。
S0468,Skidmap,[Skidmap](https://attack.mitre.org/software/S0468) is a kernel-mode rootkit used for cryptocurrency mining.(Citation: Trend Micro Skidmap),https://attack.mitre.org/software/S0468,09 June 2020,26 June 2020,1.0,,Linux,,malware,",,(Citation: Trend Micro Skidmap)",打滑,[skidmap]（https://attack.mitre.org/software/s0468）是用于加密货币挖掘的内核 - 摩德rootkit。（引用：趋势微型SkidMap）
S0633,Sliver,"[Sliver](https://attack.mitre.org/software/S0633) is an open source, cross-platform, red team command and control framework written in Golang.(Citation: Bishop Fox Sliver Framework August 2019)",https://attack.mitre.org/software/S0633,30 July 2021,15 October 2021,1.0,"Achute Sharma, Keysight; Ayan Saha, Keysight","Linux, Windows, macOS",,tool,"(Citation: Cybersecurity Advisory SVR TTP May 2021),(Citation: Secureworks IRON HEMLOCK Profile),,(Citation: Cybersecurity Advisory SVR TTP May 2021),(Citation: GitHub Sliver HTTP),(Citation: GitHub Sliver File System August 2021),(Citation: GitHub Sliver Ifconfig),(Citation: GitHub Sliver Download),(Citation: GitHub Sliver Netstat),(Citation: GitHub Sliver Upload),(Citation: GitHub Sliver C2),(Citation: GitHub Sliver C2 DNS),(Citation: Bishop Fox Sliver Framework August 2019),(Citation: GitHub Sliver Screen),(Citation: GitHub Sliver Encryption)",滑片,[sliver]（https://attack.mitre.org/software/s0633）是开源的，跨平台，红色团队命令和控制框架。
S1035,Small Sieve,"[Small Sieve](https://attack.mitre.org/software/S1035) is a Telegram Bot API-based Python backdoor that has been distributed using a Nullsoft Scriptable Install System (NSIS) Installer; it has been used by [MuddyWater](https://attack.mitre.org/groups/G0069) since at least January 2022.(Citation: DHS CISA AA22-055A MuddyWater February 2022)(Citation: NCSC GCHQ Small Sieve Jan 2022)

Security researchers have also noted [Small Sieve](https://attack.mitre.org/software/S1035)'s use by UNC3313, which may be associated with [MuddyWater](https://attack.mitre.org/groups/G0069).(Citation: Mandiant UNC3313 Feb 2022)",https://attack.mitre.org/software/S1035,16 August 2022,14 October 2022,1.0,,Windows,GRAMDOOR,malware,"(Citation: NCSC GCHQ Small Sieve Jan 2022),(Citation: DHS CISA AA22-055A MuddyWater February 2022),,(Citation: NCSC GCHQ Small Sieve Jan 2022),(Citation: DHS CISA AA22-055A MuddyWater February 2022)",小筛,"[小筛]（https://attack.mitre.org/software/s1035）是一种基于电报的基于机器人API的Python Backdoor，已使用Nullsoft Scriptable Spricalable Sentern Sentern System（NSIS）安装程序进行分发；至少自2022年1月起，[https://attack.mitre.org/groups/g0069）已使用它。 ）

安全研究人员还指出了[Small Sieve]（https://attack.mitre.org/software/s1035）unc3313的用途可能与[muddywater]（https://attack.mitre.metrre.org/groups）相关/G0069)。（CITIT：MANDIANT UNC3313 2022年2月）"
S0226,Smoke Loader,"[Smoke Loader](https://attack.mitre.org/software/S0226) is a malicious bot application that can be used to load other malware.
[Smoke Loader](https://attack.mitre.org/software/S0226) has been seen in the wild since at least 2011 and has included a number of different payloads. It is notorious for its use of deception and self-protection. It also comes with several plug-ins. (Citation: Malwarebytes SmokeLoader 2016) (Citation: Microsoft Dofoil 2018)",https://attack.mitre.org/software/S0226,18 April 2018,28 March 2020,1.2,,Windows,Dofoil,malware,",,(Citation: Talos Smoke Loader July 2018),(Citation: Microsoft Dofoil 2018),(Citation: Malwarebytes SmokeLoader 2016)",烟雾加载器,"[Smoke Loader]（https://attack.mitre.org/software/s0226）是一个恶意BOT应用程序，可用于加载其他恶意软件。
[Smoke Loader]（https://attack.mitre.org/software/s0226）至少从2011年开始就在野外看到，其中包括许多不同的有效载荷。它因使用欺骗和自我保护而臭名昭著。它还带有几个插件。 （引文：Malwarebytes sumeloader 2016）（引文：Microsoft Dofoil 2018）"
S0273,Socksbot,[Socksbot](https://attack.mitre.org/software/S0273) is a backdoor that  abuses Socket Secure (SOCKS) proxies. (Citation: TrendMicro Patchwork Dec 2017),https://attack.mitre.org/software/S0273,17 October 2018,30 March 2020,1.1,,Windows,,malware,",,(Citation: TrendMicro Patchwork Dec 2017)",Socksbot,[socksbot]（https://attack.mitre.org/software/s0273）是滥用套接字安全（袜子）代理的后门。 （引文：TrendMicro Patchwork 2017年12月）
S0627,SodaMaster,[SodaMaster](https://attack.mitre.org/software/S0627) is a fileless malware used by [menuPass](https://attack.mitre.org/groups/G0045) to download and execute payloads since at least 2020.(Citation: Securelist APT10 March 2021),https://attack.mitre.org/software/S0627,21 June 2021,11 October 2021,1.0,,Windows,"DARKTOWN, DelfsCake, dfls",malware,"(Citation: Securelist APT10 March 2021),,(Citation: Securelist APT10 March 2021)",Sodamaster,[sodamaster]（https://attack.mitre.org/software/s0627）是[menupass]（https://attack.mitre.mitre.org/groups/g0045）使用的无申请恶意软件，至少从2020.（引文：Securelist APT10 2021年3月10日）
S0615,SombRAT,"[SombRAT](https://attack.mitre.org/software/S0615) is a modular backdoor written in C++ that has been used since at least 2019 to download and execute malicious payloads, including [FIVEHANDS](https://attack.mitre.org/software/S0618) ransomware.(Citation: BlackBerry CostaRicto November 2020)(Citation: FireEye FiveHands April 2021)(Citation: CISA AR21-126A FIVEHANDS May 2021)",https://attack.mitre.org/software/S0615,26 May 2021,05 October 2022,1.2,,Windows,,malware,",(Citation: BlackBerry CostaRicto November 2020),(Citation: BlackBerry CostaRicto November 2020),(Citation: CISA AR21-126A FIVEHANDS May 2021),(Citation: FireEye FiveHands April 2021)",sombrat,[SOMBRAT]（https://attack.mitre.org/software/s0615）是一个模块化的后门，以C ++编写，至少自2019年以来一直使用以下载和执行恶意有效载荷，包括[五人]（https：// Attack Attacks） 。
S0516,SoreFang,[SoreFang](https://attack.mitre.org/software/S0516) is first stage downloader used by [APT29](https://attack.mitre.org/groups/G0016) for exfiltration and to load other malware.(Citation: NCSC APT29 July 2020)(Citation: CISA SoreFang July 2016),https://attack.mitre.org/software/S0516,29 September 2020,06 October 2020,1.0,,Windows,,malware,"(Citation: NCSC APT29 July 2020),(Citation: CISA SoreFang July 2016),,(Citation: NCSC APT29 July 2020),(Citation: CISA SoreFang July 2016)",Sorefang,[sorefang]（https://attack.mitre.org/software/s0516）是[apt29]（https://attack.mitre.org/groups/g0016）使用的第一阶段下载器，用于exfiltration和其他恶意软件。 （引文：NCSC APT29 2020年7月）（引文：CISA Sorefang 2016年7月）
S0543,Spark,"
[Spark](https://attack.mitre.org/software/S0543) is a Windows backdoor and has been in use since as early as 2017.(Citation: Unit42 Molerat Mar 2020) ",https://attack.mitre.org/software/S0543,15 December 2020,18 August 2021,1.1,,Windows,,malware,"(Citation: Unit42 Molerat Mar 2020),(Citation: Cybereason Molerats Dec 2020),,(Citation: Unit42 Molerat Mar 2020)",火花,"
[SPARK]（https://attack.mitre.org/software/s0543）是Windows后门，早在2017年就一直在使用。（引用：Unit42 Molerat 2020年3月）"
S0374,SpeakUp,[SpeakUp](https://attack.mitre.org/software/S0374) is a Trojan backdoor that targets both Linux and OSX devices. It was first observed in January 2019. (Citation: CheckPoint SpeakUp Feb 2019),https://attack.mitre.org/software/S0374,17 April 2019,29 March 2020,1.1,,"Linux, macOS",,malware,",,(Citation: CheckPoint SpeakUp Feb 2019)",说话,[speakup]（https://attack.mitre.org/software/s0374）是一个针对Linux和OSX设备的木马后门。它于2019年1月首次观察。
S0646,SpicyOmelette,[SpicyOmelette](https://attack.mitre.org/software/S0646) is a JavaScript based remote access tool that has been used by [Cobalt Group](https://attack.mitre.org/groups/G0080) since at least 2018.(Citation: Secureworks GOLD KINGSWOOD September 2018),https://attack.mitre.org/software/S0646,21 September 2021,18 October 2021,1.0,,Windows,,malware,"(Citation: Secureworks GOLD KINGSWOOD September 2018),,(Citation: Secureworks GOLD KINGSWOOD September 2018)",Spicyomelette,[spicyomelette]（https://attack.mitre.org/software/s0646）是一种基于JavaScript的远程访问工具，已由[Cobalt Group]（https://attack.mitre.mitre.mitre.mitre.org/groups/g0080）使用过至少2018年。（引文：SecureWorks Gold Kingswood 2018年9月）
S1030,Squirrelwaffle,[Squirrelwaffle](https://attack.mitre.org/software/S1030) is a loader that was first seen in September 2021. It has been used in spam email campaigns to deliver additional malware such as [Cobalt Strike](https://attack.mitre.org/software/S0154) and the [QakBot](https://attack.mitre.org/software/S0650) banking trojan.(Citation: ZScaler Squirrelwaffle Sep 2021)(Citation: Netskope Squirrelwaffle Oct 2021),https://attack.mitre.org/software/S1030,09 August 2022,26 August 2022,1.0,"Catherine Williams, BT Security; Harry Hill, BT Security; Sebastian Showell-Westrip, BT Security",Windows,,malware,",,(Citation: Netskope Squirrelwaffle Oct 2021),(Citation: ZScaler Squirrelwaffle Sep 2021)",松鼠队,[squirrelwaffle]（https://attack.mitre.org/software/s1030）是一个装载机，于2021年9月首次出现。它已在垃圾邮件电子邮件活动中用于提供其他恶意软件，例如[cobalt trive]（https：https：https：https：https：https：https： //attack.mitre.org/software/s0154）和[qakbot]（https://attack.mitre.org/software/s0650）bank trojan。 ）
S0058,SslMM,[SslMM](https://attack.mitre.org/software/S0058) is a full-featured backdoor used by [Naikon](https://attack.mitre.org/groups/G0019) that has multiple variants. (Citation: Baumgartner Naikon 2015),https://attack.mitre.org/software/S0058,31 May 2017,18 March 2020,1.1,,Windows,,malware,"(Citation: Baumgartner Naikon 2015),(Citation: CameraShy),,(Citation: Baumgartner Naikon 2015)",SSLMM,[sslmm]（https://attack.mitre.org/software/s0058）是[Naikon]（https://attack.mitre.org/groups/g0019）使用的全效后路，具有多个变体。 （引文：Baumgartner Naikon 2015）
